id_municipio,nome_municipio,capital,regiao_metropolitana,sigla_uf,nome_uf,domicilios,populacao,area,taxa_alfabetizacao,idade_mediana,razao_sexo,indice_envelhecimento,populacao_indigena,populacao_indigena_terra_indigena,populacao_quilombola,populacao_quilombola_territorio_quilombola
1400704,Uiramutã,0,,RR,Roraima,2339,13695,8114,87.529,15,105.76,5.4,13264,12213,0,0
1200435,Santa Rosa do Purus,0,,AC,Acre,1344,6717,6156,77.397,17,103.73,7.68,4297,2639,0,0
1400407,Normandia,0,,RR,Roraima,2719,13893,6960,91.823,17,106.53,8.23,12397,10081,0,0
1200328,Jordão,0,,AC,Acre,2003,9201,5357,81.876,18,107.1,6.55,4109,3273,0,0
1303908,São Paulo de Olivença,0,,AM,Amazonas,6010,32931,19659,85.195,19,105.88,11.12,26603,12081,0,0
1302306,Jutaí,0,,AM,Amazonas,4845,24981,69457,84.097,19,106.14,9.52,8148,3798,0,0
1504505,Melgaço,0,,PA,Pará,5715,27714,6774,80.117,19,109.43,9.25,11,0,0,0
1501105,Bagre,0,,PA,Pará,5748,31715,4397,82.553,19,103.93,8.67,1,0,869,463
1400027,Amajari,0,,RR,Roraima,2996,13715,28473,68.174,19,110,11.29,9651,8966,0,0
1200393,Porto Walter,0,,AC,Acre,2611,10735,6446,81.098,20,110.37,9.98,868,654,0,0
1200351,Marechal Thaumaturgo,0,,AC,Acre,4321,17093,8191,77.175,20,110.25,10.13,3355,2119,0,0
1300201,Atalaia do Norte,0,,AM,Amazonas,3390,15195,76508,77.182,20,106.25,10.91,7769,5138,0,0
1304237,Tonantins,0,,AM,Amazonas,3380,19232,6447,86.882,20,107.16,11.21,10649,3511,0,0
1302801,Maraã,0,,AM,Amazonas,3021,15388,16831,84.341,20,109.71,9.3,3021,855,0,0
1302108,Japurá,0,,AM,Amazonas,1735,8767,55827,87.628,20,112.37,8.93,2590,1291,0,0
1303700,Santo Antônio do Içá,0,,AM,Amazonas,5253,28142,12366,85.631,20,104.07,11.35,18837,6258,0,0
1301951,Itamarati,0,,AM,Amazonas,2333,10910,25260,73.564,20,107.06,10.81,1953,1748,0,0
1503754,Jacareacanga,0,,PA,Pará,5086,23845,53305,88.787,20,109.39,9.47,14213,11780,0,0
1400050,Alto Alegre,0,Região Metropolitana da Capital,RR,Roraima,5060,21028,25454,63.186,20,108.46,13.09,12712,11975,0,0
1300631,Beruri,0,,AM,Amazonas,4556,20671,17473,82.987,21,108.77,13.3,2726,869,0,0
1304260,Uarini,0,,AM,Amazonas,3057,14261,10275,88.073,21,112.6,11.94,3608,621,0,0
1301803,Ipixuna,0,,AM,Amazonas,4806,24038,12110,75.843,21,104.16,9.79,2337,1752,0,0
1300607,Benjamin Constant,0,,AM,Amazonas,7742,37538,8705,87.298,21,102.71,13.98,17786,11804,0,0
1300029,Alvarães,0,,AM,Amazonas,3398,15828,5923,87.633,21,107.94,13.09,5572,1052,72,0
1300060,Amaturá,0,,AM,Amazonas,2156,10812,4754,85.128,21,105.41,13.02,9947,3624,0,0
1303601,Santa Isabel do Rio Negro,0,,AM,Amazonas,2740,14099,62800,84.104,21,105.99,13.91,13574,5899,0,0
1500701,Anajás,0,,PA,Pará,6369,27905,6914,77.419,21,107.44,11.77,5,0,0,0
1400456,Pacaraima,0,,RR,Roraima,3958,17365,8025,9.423,21,104.68,9.52,10909,10909,0,0
1400159,Bonfim,0,Região Metropolitana da Capital,RR,Roraima,3498,13855,8080,91.309,21,108.18,15.04,6460,5228,0,0
1200609,Tarauacá,0,,AC,Acre,11273,42871,20169,78.507,22,110.33,14.67,3757,2748,0,0
1303502,Pauini,0,,AM,Amazonas,3960,19304,41625,75.884,22,113.29,13.28,3948,1353,0,0
1302900,Maués,0,,AM,Amazonas,13271,60966,39991,93.837,22,109.88,17.25,11375,6120,0,0
1300508,Barreirinha,0,,AM,Amazonas,6895,30872,5752,93.965,22,109.22,16.84,8241,4282,1885,1137
1301605,Fonte Boa,0,,AM,Amazonas,5345,25732,12155,86.069,22,106.67,14.88,7735,557,0,0
1303809,São Gabriel da Cachoeira,0,,AM,Amazonas,10603,51258,109193,90.595,22,104.23,16.1,47815,24546,0,0
1300409,Barcelos,0,,AM,Amazonas,4253,18697,122461,78.713,22,109.59,15.3,14082,4841,83,0
1302207,Juruá,0,,AM,Amazonas,2529,10729,19443,7.936,22,107.74,13.81,1211,358,0,0
1301407,Eirunepé,0,,AM,Amazonas,8130,33061,14966,74.719,22,102.89,16.01,2785,1773,0,0
1304062,Tabatinga,0,,AM,Amazonas,13839,66438,3260,90.447,22,99.69,13.11,34374,19195,0,0
1600154,Pedra Branca do Amapari,0,,AP,Amapá,3290,12807,9622,91.297,22,108.42,10.68,1676,1571,0,0
1600550,Pracuúba,0,,AP,Amapá,913,3800,4949,89.874,22,110.11,14.92,3,0,0,0
2101731,Belágua,0,,MA,Maranhão,2070,8460,570,76.352,22,112.67,15.13,1,0,0,0
2105476,Jenipapo dos Vieiras,0,,MA,Maranhão,4678,17073,1962,72.093,22,105.76,16.89,7880,7701,0,0
5102603,Campinápolis,0,,MT,Mato Grosso,3756,15320,5979,83.815,22,105.17,16.85,8451,7887,0,0
1505809,Portel,0,,PA,Pará,13286,61905,25385,79.452,22,109.21,13.3,25,0,599,301
1501808,Breves,0,,PA,Pará,24356,106633,9567,811,22,106.94,15.86,822,0,0,0
1502806,Curralinho,0,,PA,Pará,8164,33830,3617,83.142,22,111.37,14.77,13,0,1738,0
1200427,Rodrigues Alves,0,,AC,Acre,4197,14919,3076,79.956,23,108.89,16.83,85,0,0,0
1200344,Manoel Urbano,0,,AC,Acre,3242,11989,10631,77.833,23,111.35,15.17,962,500,0,0
1200302,Feijó,0,,AC,Acre,9366,35345,27977,77.351,23,105.76,15.95,4425,3751,0,0
1303106,Nova Olinda do Norte,0,,AM,Amazonas,6480,26925,5578,91.023,23,107.82,17.52,7063,0,0,0
1301506,Envira,0,,AM,Amazonas,4185,17143,7506,73.692,23,104.72,13.48,1263,905,0,0
1304203,Tefé,0,,AM,Amazonas,17460,73546,23692,90.163,23,104.88,15.46,20384,1038,0,0
1301654,Guajará,0,,AM,Amazonas,3611,13790,7584,7.764,23,106.04,15.99,328,0,0,0
1300805,Borba,0,,AM,Amazonas,7986,33021,44236,88.882,23,110.53,19.01,9386,5111,0,0
1301001,Carauari,0,,AM,Amazonas,7241,28668,25779,81.991,23,105.31,16.33,1630,0,0,0
1300086,Anamã,0,,AM,Amazonas,2316,9944,2446,87.756,23,109.73,14.62,965,213,0,0
1600212,Cutias,0,,AP,Amapá,1156,4426,2179,89.411,23,105.58,16.75,0,0,0,0
1600402,Mazagão,0,Região Metropolitana de Macapá,AP,Amapá,5321,21802,13295,87.556,23,108.34,16.05,23,0,1479,305
1600709,Tartarugalzinho,0,,AP,Amapá,3321,12900,6685,88.788,23,110.28,15.65,11,0,58,58
1600253,Itaubal,0,,AP,Amapá,1361,5583,1623,89.113,23,107.29,14.72,3,0,105,51
2104081,Fernando Falcão,0,,MA,Maranhão,2668,10861,5087,73.776,23,108.49,17.7,3478,3400,468,0
2103158,Centro do Guilherme,0,,MA,Maranhão,3283,12341,1168,79.865,23,105.19,18.45,835,832,0,0
5006358,Paranhos,0,,MS,Mato Grosso do Sul,3632,12728,1307,86.013,23,102.3,19.76,5578,4998,0,0
1503101,Gurupá,0,,PA,Pará,7375,31687,8570,82.027,23,110.8,16.13,61,0,3471,2136
1505205,Oeiras do Pará,0,,PA,Pará,8093,33694,3852,85.649,23,108.9,16.53,14,0,3500,2663
1505908,Porto de Moz,0,,PA,Pará,9065,40564,17423,86.456,23,108.41,12.68,103,19,482,158
1500305,Afuá,0,,PA,Pará,9038,37658,8338,77.974,23,109.14,15.56,29,0,0,0
1502509,Chaves,0,,PA,Pará,4748,20704,12535,80.865,23,115.34,15.76,26,0,0,0
1721109,Tocantínia,0,Região Metropolitana de Palmas,TO,Tocantins,2000,7439,2610,89.947,23,104.36,19.42,4069,3775,0,0
1302405,Lábrea,0,,AM,Amazonas,11269,45339,68263,804,24,109.01,16.86,12021,2870,0,0
1303957,São Sebastião do Uatumã,0,,AM,Amazonas,2665,11542,10647,94.063,24,112.53,17.82,308,0,0,0
1301209,Coari,0,,AM,Amazonas,17564,70506,57971,86.342,24,103.31,17.33,9640,204,0,0
1304005,Silves,0,Região Metropolitana de Manaus,AM,Amazonas,2825,11534,3723,94.491,24,110.01,19.02,1066,0,0,0
1300300,Autazes,0,Região Metropolitana de Manaus,AM,Amazonas,11007,41548,7653,89.873,24,110.81,18.64,20438,4091,0,0
1303304,Novo Aripuanã,0,,AM,Amazonas,4785,23695,41180,87.966,24,108.33,20.13,1144,314,0,0
1300102,Anori,0,,AM,Amazonas,4147,17123,6036,86.822,24,109.53,16.28,512,361,0,0
1304104,Tapauá,0,,AM,Amazonas,4792,19489,84946,79.191,24,109.7,16.01,3637,1275,0,0
1300680,Boa Vista do Ramos,0,,AM,Amazonas,4594,23768,2589,95.631,24,110.79,22.27,1545,0,0,0
1301308,Codajás,0,,AM,Amazonas,5571,23473,18701,86.176,24,107.85,17.77,76,0,0,0
1300839,Caapiranga,0,,AM,Amazonas,2967,13378,9456,91.717,24,108.4,17.22,755,0,0,0
1302702,Manicoré,0,,AM,Amazonas,12170,53766,48315,89.558,24,104.81,19.04,8229,1429,0,0
1600238,Ferreira Gomes,0,,AP,Amapá,1796,6657,4974,90.711,24,101.51,17.08,1,0,82,22
1600808,Vitória do Jari,0,,AP,Amapá,3006,11244,2509,87.396,24,106.04,16.92,3,0,187,101
1600501,Oiapoque,0,,AP,Amapá,7041,27092,23034,93.628,24,105.4,10.97,8066,6188,146,56
2100600,Amarante do Maranhão,0,Região Metropolitana do Sudoeste Maranhense,MA,Maranhão,10849,37039,7440,80.396,24,106.11,23.37,8200,7494,0,0
2106375,Maranhãozinho,0,,MA,Maranhão,3326,13740,761,77.523,24,102.22,21.04,2056,2048,0,0
2112605,Urbano Santos,0,,MA,Maranhão,8599,32790,1708,78.529,24,103.21,21.97,9,0,0,0
2103174,Centro Novo do Maranhão,0,,MA,Maranhão,4508,16241,8401,79.729,24,109.03,19.44,468,423,68,0
5004809,Japorã,0,,MS,Mato Grosso do Sul,2492,8139,417,84.972,24,102.43,21.59,4710,4627,0,0
5106174,Nova Nazaré,0,,MT,Mato Grosso,1141,4165,4035,82.435,24,103.29,19.44,1725,1321,0,0
1503903,Juruti,0,,PA,Pará,12346,50735,8305,93.764,24,105.77,17.84,128,0,4,0
1200336,Mâncio Lima,0,,AC,Acre,5678,19224,5452,84.267,25,104.82,19.54,2815,1304,0,0
1200054,Assis Brasil,0,,AC,Acre,2426,8090,4979,85.299,25,104.34,17.65,1206,740,0,0
1303205,Novo Airão,0,Região Metropolitana de Manaus,AM,Amazonas,4165,15707,37777,8.957,25,104.34,19.93,4861,1121,196,88
1303403,Parintins,0,,AM,Amazonas,23900,96063,5956,95.931,25,102.22,23.91,5608,722,0,0
1302504,Manacapuru,0,Região Metropolitana de Manaus,AM,Amazonas,26883,101637,7337,8.897,25,104.15,21.1,3813,78,4,0
1600535,Porto Grande,0,,AP,Amapá,5012,17794,4428,90.151,25,105.65,18.06,28,0,142,76
1600105,Amapá,0,,AP,Amapá,2055,7911,8455,89.526,25,108.26,20.41,7,0,0,0
1600204,Calçoene,0,,AP,Amapá,2778,10432,14117,899,25,110.64,16.71,17,0,58,56
2106359,Marajá do Sena,0,,MA,Maranhão,1918,7025,1403,7.127,25,122.3,17.71,7,0,0,0
2110278,Santo Amaro do Maranhão,0,,MA,Maranhão,3550,13923,1583,82.316,25,104.56,24.83,2,0,0,0
2109205,Presidente Juscelino,0,Região Metropolitana da Grande São Luís,MA,Maranhão,3161,11340,356,79.305,25,106.25,23.99,8,0,3743,0
2105005,Humberto de Campos,0,,MA,Maranhão,6984,25647,1715,81.568,25,107.88,26.89,30,0,222,0
2110401,São Benedito do Rio Preto,0,,MA,Maranhão,5019,18342,931,79.038,25,103.25,27.53,1,0,85,0
2101970,Boa Vista do Gurupi,0,,MA,Maranhão,2146,7550,400,80.899,25,103.06,22.71,39,0,591,0
2100105,Afonso Cunha,0,,MA,Maranhão,1699,6132,371,7.678,25,103.92,24.06,1,0,0,0
2102036,Bom Jesus das Selvas,0,,MA,Maranhão,8264,28534,2677,77.669,25,106.4,22.63,502,330,0,0
2102374,Cachoeira Grande,0,Região Metropolitana da Grande São Luís,MA,Maranhão,2681,9720,707,77.803,25,108.44,24.94,4,0,511,323
2106326,Maracaçumé,0,,MA,Maranhão,6000,21131,636,81.787,25,96.19,22.68,2,0,0,0
2111029,São João do Carú,0,,MA,Maranhão,3316,12251,910,71.787,25,103.81,23.94,133,79,0,0
2112456,Turilândia,0,,MA,Maranhão,7213,31614,1508,82.449,25,96.91,19.97,26,0,1793,0
2109403,Primeira Cruz,0,,MA,Maranhão,3604,13603,1337,79.691,25,111.73,27.09,4,0,281,0
2100550,Amapá do Maranhão,0,,MA,Maranhão,2025,7170,502,79.238,25,103.98,23.5,1,0,0,0
2100956,Arame,0,,MA,Maranhão,7154,25478,2976,7.501,25,106.35,23.97,3508,3113,0,0
2102200,Buriti,0,,MA,Maranhão,8083,29628,1476,76.364,25,104.32,28.03,14,0,430,0
2105351,Itaipava do Grajaú,0,,MA,Maranhão,3811,13824,1244,74.548,25,106.26,23.68,1296,1187,0,0
3162450,São João das Missões,0,,MG,Minas Gerais,3600,13024,678,79.976,25,103.15,23.87,10398,8796,0,0
5003157,Coronel Sapucaia,0,,MS,Mato Grosso do Sul,4478,14207,1024,84.956,25,96.98,23.53,3663,3272,0,0
1500404,Alenquer,0,,PA,Pará,17906,69250,23645,89.182,25,105.94,21.23,36,0,1806,1210
1507953,Tailândia,0,,PA,Pará,21587,72364,4430,88.618,25,101.8,15.04,85,0,0,0
1505304,Oriximiná,0,,PA,Pará,17956,68115,107614,92.672,25,101.83,22.44,3795,3253,9438,4857
1504000,Limoeiro do Ajuru,0,,PA,Pará,7177,29525,1490,89.351,25,107.09,18.31,13,0,56,0
1508308,Viseu,0,,PA,Pará,16235,58608,4973,80.779,25,107.98,23.2,0,0,1577,43
1501006,Aveiro,0,,PA,Pará,4647,18188,17074,90.959,25,110.13,23.82,3187,2556,0,0
1500859,Anapu,0,,PA,Pará,9335,31548,11895,85.046,25,108.92,16.64,943,808,0,0
1501956,Cachoeira do Piriá,0,,PA,Pará,5620,19578,2420,79.783,25,111.55,18.32,34,0,1030,839
1507201,São Domingos do Capim,0,,PA,Pará,8463,30585,1687,83.702,25,109.81,25.87,49,0,467,0
1507706,São Sebastião da Boa Vista,0,,PA,Pará,6560,25539,1632,90.484,25,108.24,19.26,61,0,0,0
1504950,Nova Esperança do Piriá,0,,PA,Pará,6025,20437,2808,77.071,25,105.56,17.14,80,54,0,0
1500503,Almeirim,0,,PA,Pará,9116,34173,72955,8.742,25,106.1,18.85,1088,1076,1,0
1506005,Prainha,0,,PA,Pará,9205,35427,14787,88.558,25,107.93,17.95,41,0,126,107
1400282,Iracema,0,Região Metropolitana de Central,RR,Roraima,2925,10018,14012,79.965,25,112.94,20.26,1745,1513,0,0
1400175,Cantá,0,Região Metropolitana da Capital,RR,Roraima,5429,18557,7665,90.809,25,114.17,21.89,5217,3287,0,0
1703842,Campos Lindos,0,,TO,Tocantins,2419,8623,3234,86.861,25,108.26,20.77,6,0,0,0
1200500,Sena Madureira,0,,AC,Acre,12627,40874,23760,82.408,26,107.76,23.15,1674,966,0,0
1200203,Cruzeiro do Sul,0,,AC,Acre,26737,91147,8783,86.245,26,99.58,21.81,1663,868,0,0
2707800,Roteiro,0,,AL,Alagoas,1987,6468,129,74.973,26,99.88,22.92,2,0,0,0
1301902,Itacoatiara,0,Região Metropolitana de Manaus,AM,Amazonas,27664,103209,8892,93.927,26,104.21,22.52,7996,888,352,0
1301704,Humaitá,0,,AM,Amazonas,14416,57359,33111,88.743,26,105.42,20.23,4742,1573,0,0
1302009,Itapiranga,0,Região Metropolitana de Manaus,AM,Amazonas,2599,10107,4335,94.075,26,105.71,21.38,323,0,0,0
1303007,Nhamundá,0,,AM,Amazonas,4570,20036,14107,93.221,26,106.4,22.28,1042,832,0,0
1304401,Urucurituba,0,,AM,Amazonas,5202,23539,2886,93.704,26,102.56,21.68,1710,0,0,0
1600279,Laranjal do Jari,0,,AP,Amapá,10331,35059,30783,89.752,26,102.84,20.59,145,94,345,0
1600055,Serra do Navio,0,,AP,Amapá,1364,4631,7713,93.713,26,106.86,15.53,2,0,0,0
2103554,Conceição do Lago-Açu,0,,MA,Maranhão,4105,14898,726,76.987,26,106.49,24.52,8,0,0,0
2109304,Presidente Vargas,0,,MA,Maranhão,3111,10543,460,80.286,26,98.44,25.32,0,0,2213,0
2101707,Barreirinhas,0,,MA,Maranhão,17971,65461,3046,83.108,26,103.56,23.05,39,0,2720,0
2106631,Matões do Norte,0,,MA,Maranhão,3903,17413,794,80.803,26,102.79,21.49,1,0,229,0
2112704,Vargem Grande,0,,MA,Maranhão,12882,43250,1959,7.757,26,100.68,28.06,19,0,1747,107
2100303,Aldeias Altas,0,Região Metropolitana da Zona Leste do Estado do Maranhão,MA,Maranhão,6664,23283,1942,71.543,26,100.38,25.71,12,0,158,0
2102325,Buriticupu,0,,MA,Maranhão,16339,55406,2545,7.945,26,100,25.92,248,153,0,0
2108256,Pedro do Rosário,0,,MA,Maranhão,6940,24297,1754,79.584,26,99.85,26.37,33,0,3899,257
2106904,Monção,0,,MA,Maranhão,7956,27746,1246,79.547,26,100.83,29.06,79,0,4720,0
2107209,Nina Rodrigues,0,,MA,Maranhão,3526,14163,571,80.371,26,93,21.6,5,0,617,0
2104651,Governador Newton Bello,0,,MA,Maranhão,2806,10704,1144,81.391,26,107.74,27.32,13,0,0,0
2108058,Paulino Neves,0,,MA,Maranhão,4418,16994,979,7.892,26,105.25,26.16,13,0,135,0
2112407,Turiaçu,0,,MA,Maranhão,10226,37459,2622,8.428,26,97.41,25.85,20,0,4331,544
2104800,Grajaú,0,,MA,Maranhão,21786,73736,8862,82.836,26,101.58,24.01,7904,5984,50,45
1500909,Augusto Corrêa,0,,PA,Pará,12365,44524,1100,82.544,26,104.69,24.11,20,0,145,0
1504703,Moju,0,,PA,Pará,25016,83890,9094,87.528,26,109.12,19.43,258,179,6244,3406
1503457,Ipixuna do Pará,0,,PA,Pará,8758,30206,5216,8.245,26,106.43,20.81,37,4,439,0
1502855,Curuá,0,,PA,Pará,3903,14105,1431,91.958,26,108.25,21.99,35,0,223,0
1508001,Tomé-Açu,0,,PA,Pará,19818,67373,5145,88.632,26,103.73,20.48,582,263,332,0
1504604,Mocajuba,0,,PA,Pará,6854,27120,871,91.778,26,103,28.66,47,0,4923,1801
1502103,Cametá,0,,PA,Pará,33318,133949,3081,91.668,26,105.35,26.68,125,0,10124,1754
1504901,Muaná,0,,PA,Pará,10636,45181,3763,8.999,26,102.8,21.1,7,0,0,0
1507805,Senador José Porfírio,0,,PA,Pará,6498,22231,14420,84.771,26,117.47,14.86,845,471,0,0
1503002,Faro,0,,PA,Pará,2096,8693,11772,92.743,26,105.61,24.91,83,66,0,0
1502764,Cumaru do Norte,0,,PA,Pará,3626,12863,17085,83.501,26,121.74,13.9,2405,2381,0,0
2503555,Cacimbas,0,Região Metropolitana de Patos,PB,Paraíba,2291,7223,124,75.257,26,93.65,32.01,10,0,1698,0
2609154,Manari,0,,PE,Pernambuco,6694,23751,345,69.833,26,99.19,27.29,17,0,3,0
2607000,Inajá,0,,PE,Pernambuco,7310,25590,1231,75.866,26,96.75,22.76,3876,1407,1151,0
2201150,Baixa Grande do Ribeiro,0,,PI,Piauí,3883,13235,7809,85.093,26,105.07,20.9,291,0,0,0
1400308,Mucajaí,0,Região Metropolitana da Capital,RR,Roraima,5339,17937,12338,87.667,26,105.93,22.59,738,471,0,0
1400209,Caracaraí,0,Região Metropolitana de Central,RR,Roraima,6087,20882,47380,87.008,26,108.96,21.25,1273,766,0,0
1400233,Caroebe,0,Região Metropolitana do Sul do Estado,RR,Roraima,3130,10512,12066,91.693,26,114.36,18.3,809,601,0,0
1720150,São Félix do Tocantins,0,,TO,Tocantins,551,1771,1913,88.318,26,106.84,25.05,5,0,681,0
1709005,Goiatins,0,,TO,Tocantins,3696,12411,6415,82.264,26,107.77,30.17,2650,2540,0,0
1718303,Praia Norte,0,,TO,Tocantins,2454,9031,301,83.864,26,105.36,26.26,1,0,0,0
2708402,São José da Tapera,0,,AL,Alagoas,9534,30590,491,73.007,27,97.27,31.12,67,0,1540,0
2701803,Carneiros,0,,AL,Alagoas,2742,8916,112,77.729,27,95.84,29.68,20,0,974,0
2708956,Senador Rui Palmeira,0,,AL,Alagoas,3681,12281,339,74.423,27,97.83,32.65,11,0,246,0
1300706,Boca do Acre,0,,AM,Amazonas,10162,35357,21939,80.163,27,107.84,24.54,3135,781,0,0
1301100,Careiro,0,Região Metropolitana de Manaus,AM,Amazonas,9067,30740,6096,87.057,27,108.17,28.16,3346,302,0,0
1303536,Presidente Figueiredo,0,Região Metropolitana de Manaus,AM,Amazonas,9389,30635,25459,91.418,27,102.71,22.5,1286,553,0,0
1300904,Canutama,0,,AM,Amazonas,4552,16862,33643,81.116,27,115.33,22.01,2623,157,0,0
1302553,Manaquiri,0,Região Metropolitana de Manaus,AM,Amazonas,4956,17089,3973,88.584,27,108.11,25.31,2120,47,0,0
1304302,Urucará,0,,AM,Amazonas,4279,18563,27902,94.227,27,110.69,24.44,1129,0,0,0
1600600,Santana,0,Região Metropolitana de Macapá,AP,Amapá,28794,107334,1541,92.436,27,99.04,22.15,79,0,1176,764
2112274,Tufilândia,0,,MA,Maranhão,1567,5506,271,76.317,27,103.29,35.54,14,0,0,0
2104677,Governador Nunes Freire,0,,MA,Maranhão,6739,22917,1037,81.956,27,101.53,26.12,20,0,0,0
2107100,Morros,0,Região Metropolitana da Grande São Luís,MA,Maranhão,5181,18539,1712,81.228,27,105.11,27.86,26,0,37,0
2105153,Igarapé do Meio,0,,MA,Maranhão,4033,13961,369,78.742,27,98.92,26.61,25,0,519,0
2108306,Penalva,0,,MA,Maranhão,9678,32498,801,83.185,27,98.42,31.18,175,0,9268,0
2105963,Lagoa Grande do Maranhão,0,,MA,Maranhão,3366,11405,744,7.145,27,107.13,25.45,8,0,0,0
2102150,Brejo de Areia,0,,MA,Maranhão,2545,9200,986,7.458,27,107.33,27.18,1,0,0,0
2112001,Tasso Fragoso,0,,MA,Maranhão,2638,8832,4369,86.719,27,105.95,28.27,2,0,0,0
2105104,Icatu,0,Região Metropolitana da Grande São Luís,MA,Maranhão,6914,24785,1124,82.049,27,104.42,32.49,19,0,5893,350
2112506,Tutóia,0,,MA,Maranhão,14744,53157,1566,77.665,27,99.64,28.9,107,0,223,208
2101400,Balsas,0,,MA,Maranhão,30817,101337,13141,91.591,27,97.6,22.45,216,0,0,0
2102705,Cantanhede,0,,MA,Maranhão,6016,24280,773,82.948,27,100.06,29.76,26,0,1193,170
2106409,Mata Roma,0,,MA,Maranhão,4803,17069,549,79.035,27,101.46,31.3,23,0,3483,0
2110005,Santa Luzia,0,,MA,Maranhão,17039,57523,4837,7.692,27,100.99,31.99,211,166,0,0
2109270,Presidente Sarney,0,,MA,Maranhão,4934,17503,726,79.648,27,98.94,28.24,12,0,2987,281
2102002,Bom Jardim,0,,MA,Maranhão,9753,33053,6588,7.507,27,101.53,31.54,2109,2018,0,0
2100477,Alto Alegre do Pindaré,0,,MA,Maranhão,7425,25611,1876,77.842,27,101.84,31.49,65,0,0,0
2106672,Milagres do Maranhão,0,,MA,Maranhão,2369,8809,635,70.665,27,106.85,33.56,7,0,0,0
2103901,Duque Bacelar,0,,MA,Maranhão,2748,10218,317,73.313,27,101.52,32.28,4,0,0,0
5007950,Tacuru,0,,MS,Mato Grosso do Sul,3242,10786,1784,84.405,27,107.53,27.47,4252,4090,0,0
5001243,Aral Moreira,0,,MS,Mato Grosso do Sul,3370,10653,1654,8.888,27,100.41,26.14,1274,668,0,0
5103858,Gaúcha do Norte,0,,MT,Mato Grosso,2683,8636,16908,90.221,27,105.81,17.33,2488,2423,0,0
5100359,Alto Boa Vista,0,,MT,Mato Grosso,1787,5703,2248,9.159,27,104.62,25.75,1058,971,0,0
5107354,São José do Xingu,0,,MT,Mato Grosso,1935,5930,7466,92.582,27,112.7,16.78,540,461,0,0
5107578,Rondolândia,0,,MT,Mato Grosso,1074,3477,12658,89.808,27,107.52,24.03,1018,984,0,0
5107065,Querência,0,,MT,Mato Grosso,8459,26310,17800,95.102,27,110.05,14.99,2037,1946,0,0
5103700,Feliz Natal,0,,MT,Mato Grosso,3350,10455,11662,93.559,27,107.51,17.39,1352,1320,0,0
5107792,Santo Antônio do Leste,0,,MT,Mato Grosso,1292,4093,3404,93.529,27,109.99,14.9,647,600,0,0
1502756,Concórdia do Pará,0,,PA,Pará,7968,26852,701,86.392,27,101.64,24.41,33,0,4012,928
1507755,Sapucaia,0,,PA,Pará,1776,5812,1298,86.607,27,103.09,21.64,5,0,0,0
1506195,Rurópolis,0,,PA,Pará,9079,35625,7021,87.928,27,105.59,24.99,298,0,0,0
1505106,Óbidos,0,,PA,Pará,14537,51953,28011,90.735,27,104.94,28.24,872,804,6788,3696
1501907,Bujaru,0,,PA,Pará,7099,24324,995,88.521,27,102.68,27.06,26,0,2443,450
1505486,Pacajá,0,,PA,Pará,12474,41045,11832,86.611,27,111.13,20.88,33,0,0,0
1505064,Novo Repartimento,0,,PA,Pará,18530,60607,15399,85.227,27,106.41,22.21,1119,1016,0,0
1502954,Eldorado do Carajás,0,,PA,Pará,8905,28117,2957,85.915,27,105.05,25.95,37,0,0,0
1502939,Dom Eliseu,0,,PA,Pará,15347,58380,5269,88.966,27,97.73,20.72,41,0,0,0
1500958,Aurora do Pará,0,,PA,Pará,6652,23672,1812,81.752,27,103.28,24.83,59,46,1318,0
1501782,Breu Branco,0,,PA,Pará,13532,45630,3942,84.897,27,102.16,25.95,107,0,722,0
1508050,Trairão,0,,PA,Pará,4688,15210,11991,88.181,27,111.05,22.78,471,0,0,0
1508357,Vitória do Xingu,0,,PA,Pará,4906,15562,3090,85.806,27,106.01,23.18,569,283,172,0
1502152,Canaã dos Carajás,0,,PA,Pará,24376,76838,3147,94.854,27,104.5,11.6,118,0,0,0
1506401,Santa Cruz do Arari,0,,PA,Pará,1771,7427,1077,92.374,27,109.31,27.97,4,0,0,0
1500206,Acará,0,,PA,Pará,17057,58883,4344,84.099,27,107.3,25.99,23,0,4489,1381
2603926,Carnaubeira da Penha,0,,PE,Pernambuco,3410,12239,1005,81.441,27,103.88,34.05,10506,3032,267,119
2208502,Porto,0,,PI,Piauí,3373,12034,253,74.652,27,101.91,29.3,0,0,16,0
1400100,Boa Vista,1,Região Metropolitana da Capital,RR,Roraima,119011,403025,5687,96.428,27,97.44,18.63,18620,4145,0,0
1400472,Rorainópolis,0,Região Metropolitana do Sul do Estado,RR,Roraima,10064,32559,33580,90.498,27,106.63,20.21,833,525,0,0
1400506,São João da Baliza,0,Região Metropolitana do Sul do Estado,RR,Roraima,2603,8691,4285,90.375,27,114.95,20.11,539,481,0,0
4315404,Redentora,0,,RS,Rio Grande do Sul,3101,9722,304,90.719,27,102.83,35.81,4180,4058,0,0
2800704,Brejo Grande,0,,SE,Sergipe,2471,7824,141,75.753,27,102.77,27.14,7,0,2007,599
2801207,Canindé de São Francisco,0,,SE,Sergipe,8712,26770,934,77.626,27,94.82,24.11,55,0,1001,0
1718808,Sampaio,0,,TO,Tocantins,1254,4205,222,83.074,27,103.03,29.33,8,0,0,0
1702901,Axixá do Tocantins,0,,TO,Tocantins,2915,10259,154,84.687,27,95.99,31.75,4,0,0,0
